Time,GPS Latitude,GPS Longitude,Temperature, Distance (m)
14:18:28,45.3948936,-75.7611084,32.70,0.0
14:18:29,45.3948975,-75.7611084,32.70,0.4337823955636841
14:18:30,45.3948975,-75.7611084,32.70,0.0
14:18:31,45.3948975,-75.7611084,32.70,0.0
14:18:32,45.3948975,-75.7611084,32.70,0.0
14:18:33,45.3948975,-75.7611084,32.60,0.0
14:18:34,45.3948975,-75.7611084,32.60,0.0
14:18:35,45.3948975,-75.7611084,32.60,0.0
14:18:36,45.3948975,-75.7611084,32.50,0.0
14:18:37,45.3948975,-75.7611084,32.50,0.0
14:18:38,45.3948975,-75.7611084,32.50,0.0
14:18:39,45.3948975,-75.7611084,32.50,0.0
14:18:40,45.3948975,-75.7611084,32.60,0.0
14:18:41,45.3948975,-75.7611084,32.50,0.0
14:18:42,45.3948975,-75.7611084,32.50,0.0
14:18:43,45.3948975,-75.7611084,32.50,0.0
14:18:44,45.3948975,-75.7611084,32.50,0.0
14:18:45,45.3948975,-75.7611084,32.40,0.0
14:18:46,45.3948975,-75.7611084,32.40,0.0
14:18:47,45.3948975,-75.7611084,32.40,0.0
14:18:48,45.3948975,-75.7611084,32.40,0.0
14:18:49,45.3949013,-75.7611084,32.50,0.4226597706260122
14:18:50,45.3949013,-75.7611084,32.50,0.0
14:18:51,45.3949013,-75.7611084,32.50,0.0
14:18:52,45.3949013,-75.7611084,32.50,0.0
14:18:53,45.3949013,-75.7611084,32.50,0.0
14:18:54,45.3949013,-75.7611084,32.50,0.0
14:18:55,45.3949013,-75.7611084,32.40,0.0
14:18:56,45.3949013,-75.7611084,32.50,0.0
14:18:57,45.3949013,-75.7611084,32.50,0.0
14:18:58,45.3949013,-75.7611084,32.50,0.0
14:18:59,45.3949013,-75.7611084,32.50,0.0
14:19:00,45.3949013,-75.7611084,32.50,0.0
14:19:01,45.3949013,-75.7611084,32.50,0.0
14:19:02,45.3949013,-75.7611084,32.50,0.0
14:19:03,45.3949013,-75.7611084,32.50,0.0
14:19:04,45.3949013,-75.7611084,32.50,0.0
14:19:05,45.3949013,-75.7611084,32.50,0.0
14:19:06,45.3949013,-75.7611084,32.50,0.0
14:19:07,45.3949013,-75.7611084,32.50,0.0
14:19:08,45.3949013,-75.7611084,32.50,0.0
14:19:09,45.3949013,-75.7611084,32.50,0.0
14:19:10,45.3949013,-75.7611084,32.50,0.0
14:19:11,45.3949013,-75.7611084,32.50,0.0
14:19:12,45.3949013,-75.7611084,32.50,0.0
14:19:13,45.3949013,-75.7611084,32.50,0.0
14:19:14,45.3949013,-75.7611084,32.40,0.0
14:19:15,45.3949013,-75.7611084,32.40,0.0
14:19:16,45.3949013,-75.7611084,32.40,0.0
14:19:17,45.3949013,-75.7611084,32.40,0.0
14:19:18,45.3949013,-75.7611084,32.50,0.0
14:19:19,45.3949013,-75.7611084,32.50,0.0
14:19:20,45.3949051,-75.7611084,32.40,0.4226597706260122
14:19:21,45.3949051,-75.7611084,32.30,0.0
14:19:22,45.3949051,-75.7611084,32.30,0.0
14:19:23,45.3949051,-75.7611084,32.20,0.0
14:19:24,45.3949051,-75.7611084,32.30,0.0
14:19:25,45.3949051,-75.7611084,32.30,0.0
14:19:26,45.3949051,-75.7611084,32.30,0.0
14:19:27,45.3949051,-75.7611084,32.30,0.0
14:19:28,45.3949051,-75.7611084,32.30,0.0
14:19:29,45.3949051,-75.7611084,32.30,0.0
14:19:30,45.3949051,-75.7611084,32.30,0.0
14:19:31,45.3949051,-75.7611084,32.20,0.0
14:19:32,45.3949051,-75.7611084,32.30,0.0
14:19:33,45.3949051,-75.7611084,32.30,0.0
14:19:34,45.3949051,-75.7611084,32.30,0.0
14:19:35,45.3949051,-75.7611084,32.20,0.0
14:19:36,45.3949051,-75.7611084,32.10,0.0
14:19:37,45.3949051,-75.7611084,32.20,0.0
14:19:38,45.3949051,-75.7611084,32.30,0.0
14:19:39,45.3949051,-75.7611084,32.40,0.0
14:19:40,45.3949051,-75.7611084,32.40,0.0
14:19:41,45.3949051,-75.7611084,32.50,0.0
14:19:42,45.3949051,-75.7611084,32.50,0.0
14:19:43,45.3949051,-75.7611084,32.50,0.0
14:19:44,45.3949051,-75.7611084,32.50,0.0
14:20:01,45.3949089,-75.7611084,32.20,0.4226597699184898
14:20:02,45.3949127,-75.7611160,32.10,0.728696688942297
14:20:03,45.3949127,-75.7611160,32.10,0.0
14:20:04,45.3949127,-75.7611160,32.10,0.0
14:20:05,45.3949127,-75.7611160,32.00,0.0
14:20:06,45.3949127,-75.7611160,32.10,0.0
14:20:07,45.3949127,-75.7611160,32.20,0.0
14:20:08,45.3949127,-75.7611160,32.30,0.0
14:20:09,45.3949127,-75.7611160,32.30,0.0
14:20:10,45.3949127,-75.7611160,32.20,0.0
14:20:11,45.3949127,-75.7611160,32.30,0.0
14:20:12,45.3949127,-75.7611160,32.30,0.0
14:20:13,45.3949127,-75.7611160,32.20,0.0
14:20:14,45.3949127,-75.7611160,32.10,0.0
14:20:15,45.3949127,-75.7611160,32.10,0.0
14:20:16,45.3949127,-75.7611160,32.20,0.0
14:20:17,45.3949127,-75.7611160,32.20,0.0
14:20:18,45.3949127,-75.7611160,32.20,0.0
14:20:19,45.3949127,-75.7611160,32.20,0.0
14:20:20,45.3949127,-75.7611160,32.30,0.0
14:20:21,45.3949127,-75.7611160,32.20,0.0
14:20:22,45.3949127,-75.7611160,32.20,0.0
14:20:23,45.3949127,-75.7611160,32.10,0.0
14:20:24,45.3949127,-75.7611160,31.90,0.0
14:20:25,45.3949127,-75.7611160,32.20,0.0
14:20:26,45.3949127,-75.7611160,32.20,0.0
14:20:27,45.3949127,-75.7611160,32.20,0.0
14:20:28,45.3949127,-75.7611160,32.20,0.0
14:20:29,45.3949127,-75.7611160,32.30,0.0
14:20:30,45.3949127,-75.7611160,32.30,0.0
14:20:31,45.3949127,-75.7611160,32.20,0.0
14:20:32,45.3949127,-75.7611160,32.10,0.0
14:20:33,45.3949127,-75.7611160,32.10,0.0
14:20:34,45.3949127,-75.7611160,32.20,0.0
14:20:35,45.3949127,-75.7611160,32.20,0.0
14:20:36,45.3949127,-75.7611160,32.20,0.0
14:20:37,45.3949127,-75.7611160,32.20,0.0
14:20:38,45.3949127,-75.7611160,32.10,0.0
14:20:39,45.3949127,-75.7611160,32.10,0.0
14:20:40,45.3949127,-75.7611160,32.20,0.0
14:20:41,45.3949127,-75.7611160,32.10,0.0
14:20:42,45.3949127,-75.7611160,32.20,0.0
14:20:43,45.3949127,-75.7611160,32.10,0.0
14:20:44,45.3949127,-75.7611160,32.10,0.0
14:20:45,45.3949127,-75.7611160,32.10,0.0
14:20:46,45.3949127,-75.7611160,32.10,0.0
14:20:47,45.3949127,-75.7611160,32.10,0.0
14:20:48,45.3949127,-75.7611160,32.00,0.0
14:20:49,45.3949165,-75.7611160,32.00,0.42265977027225093
14:20:50,45.3949165,-75.7611160,32.00,0.0
14:20:51,45.3949165,-75.7611160,32.00,0.0
14:20:52,45.3949165,-75.7611160,32.20,0.0
14:20:53,45.3949165,-75.7611160,32.20,0.0
14:20:54,45.3949165,-75.7611160,32.30,0.0
14:20:55,45.3949165,-75.7611160,32.30,0.0
14:20:56,45.3949165,-75.7611160,32.30,0.0
14:20:57,45.3949165,-75.7611160,32.30,0.0
14:20:58,45.3949165,-75.7611160,32.20,0.0
